"1981","Num studies:1","","1999","Num studies:2","","2001","Num studies:2","","2002","Num studies:1","","2003","Num studies:5","","2004","Num studies:3","","2005","Num studies:4","","2006","Num studies:6","","2007","Num studies:13","","2008","Num studies:16","","2009","Num studies:21","","2010","Num studies:12","","2011","Num studies:8","","2012","Num studies:21","","2013","Num studies:14","","2014","Num studies:16","","2015","Num studies:17","","2016","Num studies:20","","2017","Num studies:12","","2018","Num studies:11","","2019","Num studies:10","","2020","Num studies:1","","2021","Num studies:1","","No Start Date","Num studies:2",""
"","","","","","","special",1,"0.06684491978609626%","","","","24-week",1,"0.16260162601626016%","","","","","","","giving",1,"0.020938023450586263%","adas-jcog",2,"0.08944543828264759%","loss",2,"0.01989457485630232%","event",2,"0.0407000407000407%","non-pharmacological",1,"0.10822510822510822%","monitor",1,"0.020627062706270627%","cooperative",2,"0.053615196078431376%","continue",1,"0.024213075060532687%","fixed",1,"0.1488095238095238%","causes",3,"0.008169934640522876%","still",4,"0.07121749028198354%","anonymous",1,"0.03387533875338753%","representations",1,"0.04151100041511%","partner",2,"0.05063291139240507%","","","","","","","kendrick",1,"0.03599712023038157%"
"","","","","","","mask",1,"0.06684491978609626%","","","","randomised",1,"0.16260162601626016%","","","","","","","randomly",1,"0.020938023450586263%","score",2,"0.09310201280363632%","β-cit",2,"0.01989457485630232%","aep",2,"0.0407000407000407%","manage",1,"0.10822510822510822%","real",1,"0.020627062706270627%","identified",2,"0.024875109793588052%","following",1,"0.024213075060532687%","mt-4666",1,"0.1488095238095238%","infarction",3,"0.008169934640522876%","al",4,"0.0565534866739686%","personal",1,"0.03387533875338753%","which",1,"0.04151100041511%","authorized",2,"0.05063291139240507%","","","","","","","object",1,"0.03599712023038157%"
"","","","","","","limits",1,"0.06684491978609626%","","","","double-blind",1,"0.16260162601626016%","","","","","","","assigned",1,"0.020938023450586263%","etc",2,"0.08944543828264759%","binds",2,"0.01989457485630232%","four-way-crossover",2,"0.0407000407000407%","people",1,"0.10822510822510822%","settings",1,"0.020627062706270627%","substudies",2,"0.03720238095238095%","11-item",1,"0.024213075060532687%","once",1,"0.1488095238095238%","angina",3,"0.008169934640522876%","k-f",4,"0.008032128514056224%","records",1,"0.03387533875338753%","threatened",1,"0.04151100041511%","representative",2,"0.05063291139240507%","","","","","","","task",1,"0.03599712023038157%"
"","","","","","","movement",1,"0.06684491978609626%","","","","placebo-controlled",1,"0.16260162601626016%","","","","","","","16",1,"0.020938023450586263%","lowering",2,"0.08944543828264759%","nerve",2,"0.01989457485630232%","trial",2,"0.0407000407000407%","clinician",1,"0.10822510822510822%","refer",1,"0.020627062706270627%","positron",2,"0.04116945948995712%","scale-cognitive",1,"0.024213075060532687%","daily",1,"0.1488095238095238%","related",3,"0.008169934640522876%","ring",4,"0.008032128514056224%","stratification",1,"0.03387533875338753%","alteration",1,"0.04151100041511%","criteria",2,"0.034142581027182234%","","","","","","","kolt",1,"0.03599712023038157%"
"","","","","","","begins",1,"0.06684491978609626%","","","","multicentre",1,"0.16260162601626016%","","","","","","","saline",1,"0.020938023450586263%","drug",2,"0.21566289008149475%","terminals",2,"0.01989457485630232%","b",2,"0.0407000407000407%","score",1,"0.10822510822510822%","demonstrate",1,"0.020627062706270627%","emission",2,"0.04116945948995712%","subscale",1,"0.024213075060532687%","52",1,"0.1488095238095238%","culprit",3,"0.008169934640522876%","successful",4,"0.01776433464952246%","such",1,"0.03387533875338753%","measured",1,"0.04151100041511%","participate",2,"0.034142581027182234%","","","","","","","cambridge",1,"0.03599712023038157%"
"","","","","","","initial",1,"0.06684491978609626%","","","","examines",1,"0.16260162601626016%","","","","","","","8",1,"0.020938023450586263%","tests",2,"0.20838884025425342%","adaptation",2,"0.01989457485630232%","am",2,"0.0407000407000407%","secondary",1,"0.10822510822510822%","potential",1,"0.020627062706270627%","tomography",2,"0.04116945948995712%","top",1,"0.024213075060532687%","receiving",1,"0.1488095238095238%","non-culprit",3,"0.008169934640522876%","interventions",4,"0.02100840336134454%","sex",1,"0.03387533875338753%","healthy",1,"0.04151100041511%","between",2,"0.11152335224792667%","","","","","","","cognitive",1,"0.03599712023038157%"
"","","","","","","transmission",1,"0.06684491978609626%","","","","effect",1,"0.16260162601626016%","","","","","","","includes",1,"0.020938023450586263%","questionnaire",2,"0.08944543828264759%","agents",2,"0.01989457485630232%","10",2,"0.0407000407000407%","caregiver",1,"0.10822510822510822%","however",1,"0.020627062706270627%","cerebrospinal",2,"0.03228482484948002%","discontinued",1,"0.024213075060532687%","acetylcholinesterase",1,"0.1488095238095238%","moreover",3,"0.008169934640522876%","existing",4,"0.03491339064361377%","relevant",1,"0.03387533875338753%","volunteers",1,"0.04151100041511%","monitored",2,"0.034142581027182234%","","","","","","","camcog",1,"0.03599712023038157%"
"","","","","","","measure",1,"0.06684491978609626%","","","","administered",1,"0.16260162601626016%","","","","","","","comparison",1,"0.020938023450586263%","effect",2,"0.20838884025425342%","like",2,"0.01989457485630232%","multiple",2,"0.16045208352900658%","version",1,"0.10822510822510822%","stress",1,"0.020627062706270627%","fluid",2,"0.03228482484948002%","regimen",1,"0.024213075060532687%","inhibitors",1,"0.1488095238095238%","monitoring",3,"0.008169934640522876%","course",4,"0.03491339064361377%","ii",1,"0.1488095238095238%","test",1,"0.04151100041511%","period",2,"0.05063291139240507%","","","","","","","measurements",1,"0.03599712023038157%"
"","","","","","","tissue",1,"0.06684491978609626%","","","","once",1,"0.16260162601626016%","","","","","","","four",1,"0.020938023450586263%","randomly",2,"0.09310201280363632%","requires",2,"0.01989457485630232%","sclerosis",2,"0.16045208352900658%","observation",1,"0.10822510822510822%","broad",1,"0.020627062706270627%","concentrations",2,"0.04116945948995712%","modified",1,"0.024213075060532687%","acheis",1,"0.1488095238095238%","corelab",3,"0.008169934640522876%","probability-spectrum",4,"0.02100840336134454%","optional",1,"0.1488095238095238%","exposed",1,"0.04151100041511%","once",2,"0.06646871907068813%","","","","","","","clinician",1,"0.03599712023038157%"
"","","","","","","attenuation",1,"0.06684491978609626%","","","","diagnosed",1,"0.16260162601626016%","","","","","","","regimens",1,"0.020938023450586263%","aqw051",2,"0.3273322422258592%","human",2,"0.01989457485630232%","hippocampic",2,"0.05635390250774867%","frequency",1,"0.10822510822510822%","portfolio",1,"0.020627062706270627%","peptides",2,"0.03228482484948002%","according",1,"0.024213075060532687%","examine",1,"0.029904306220095694%","expert-level",3,"0.008169934640522876%","mmsea",4,"0.07662835249042146%","96-week",1,"0.1488095238095238%","familiar",1,"0.04151100041511%","outcomes",2,"0.034142581027182234%","","","","","","","interview-based",1,"0.03599712023038157%"
"","","","","","","15",1,"0.06684491978609626%","","","","significant",1,"0.16260162601626016%","","","","","","","behavioral",1,"0.020938023450586263%","impairment",2,"0.3273322422258592%","validation",2,"0.01989457485630232%","damage",2,"0.05635390250774867%","severity",1,"0.10822510822510822%","privacy",1,"0.020627062706270627%","only",2,"0.04873982820976492%","defined",1,"0.024213075060532687%","cortical",1,"0.029904306220095694%","multimodal",3,"0.008169934640522876%","tolerability",3,"0.15213032581453634%","judgment",1,"0.1488095238095238%","presented",1,"0.04151100041511%","inclusion",2,"0.034142581027182234%","","","","","","","impression",1,"0.03599712023038157%"
"","","","","","","injected",1,"0.06684491978609626%","","","","psychopathology",1,"0.16260162601626016%","","","","","","","measures",1,"0.020938023450586263%","background",2,"0.09675858732462506%","characterize",2,"0.01989457485630232%","degenerative",2,"0.05635390250774867%","bpsd",1,"0.10822510822510822%","confidentiality",1,"0.020627062706270627%","trial",2,"0.03228482484948002%","begin",1,"0.024213075060532687%","excitability",1,"0.029904306220095694%","v",3,"0.008169934640522876%","mg",3,"0.20709490927051818%","investigator",1,"0.1488095238095238%","sung",1,"0.04151100041511%","caregiver",2,"0.06646871907068813%","","","","","","","cibis",1,"0.03599712023038157%"
"","","","","","","actual",1,"0.06684491978609626%","","","","mifepristone",1,"0.12987012987012986%","","","","","","","samples",1,"0.020938023450586263%","behavioural",2,"0.09675858732462506%","significance",2,"0.01989457485630232%","peptide",2,"0.05635390250774867%","using",1,"0.10822510822510822%","allow",1,"0.020627062706270627%","m11-793",2,"0.11614401858304298%","administration",1,"0.024213075060532687%","off-line",1,"0.029904306220095694%","leiden",3,"0.008169934640522876%","open",3,"0.14202464202464202%","would",1,"0.1488095238095238%","spoken",1,"0.04151100041511%","attend",2,"0.034142581027182234%","","","","","","","distress",1,"0.03599712023038157%"
"","","","","","","starts",1,"0.06684491978609626%","","","","taking",1,"0.12987012987012986%","","","","","","","undergo",1,"0.020938023450586263%","psychological",2,"0.09675858732462506%","lies",2,"0.01989457485630232%","profile",2,"0.05635390250774867%","npi",1,"0.10822510822510822%","researchers",1,"0.020627062706270627%","stable",2,"0.12609922017587522%","re-challenge",1,"0.024213075060532687%","upon",1,"0.029904306220095694%","de",3,"0.008169934640522876%","parallel",3,"0.12835410203831257%","potentially",1,"0.1488095238095238%","instrumental",1,"0.04151100041511%","enrolled",2,"0.034142581027182234%","","","","","","","npi-cds",1,"0.03599712023038157%"
"","","","","","","entire",1,"0.06684491978609626%","","","","aricept",1,"0.12987012987012986%","","","","","","","csf",1,"0.020938023450586263%","symptoms",2,"0.09675858732462506%","state-of-art",2,"0.01989457485630232%","ß-amyloid",1,"0.030921459492888066%","qualitative",1,"0.10822510822510822%","country",1,"0.020627062706270627%","secondary",2,"0.057582274616007546%","original",1,"0.024213075060532687%","meeting",1,"0.029904306220095694%","haar",3,"0.008169934640522876%","done",3,"0.06611059623107816%","benefit",1,"0.1488095238095238%","form",1,"0.04151100041511%","set",2,"0.034142581027182234%","","","","","","","instrumental",1,"0.03599712023038157%"
"","","","","","","takes",1,"0.06684491978609626%","","","","exelon",1,"0.12987012987012986%","","","","","","","biomarker",1,"0.020938023450586263%","often",2,"0.09675858732462506%","relevant",2,"0.01989457485630232%","questions",1,"0.030921459492888066%","new",1,"0.053763440860215055%","summary",1,"0.020627062706270627%","plaque",2,"0.12388539160748498%","issues",1,"0.024213075060532687%","providing",1,"0.029904306220095694%","ffr-ct",3,"0.008169934640522876%","type",3,"0.06611059623107816%","cognition",1,"0.05995203836930455%","whose",1,"0.04151100041511%","fecal",2,"0.10810810810810811%","","","","","","","activities",1,"0.03599712023038157%"
"","","","","","","including",1,"0.06684491978609626%","","","","reminyl",1,"0.12987012987012986%","","","","","","","analyses",1,"0.020938023450586263%","reported",2,"0.09675858732462506%","we",2,"0.01989457485630232%","addressed",1,"0.030921459492888066%","diagnostic",1,"0.053763440860215055%","add",1,"0.020627062706270627%","serum",2,"0.05091294021558071%","diminish",1,"0.024213075060532687%","informed",1,"0.029904306220095694%","development",3,"0.024607381859729053%","perform",3,"0.05422990279105387%","global",1,"0.05995203836930455%","popularity",1,"0.04151100041511%","transplant",2,"0.10810810810810811%","","","","","","","living",1,"0.03599712023038157%"
"","","","","","","5",1,"0.06684491978609626%","","","","double",1,"0.12987012987012986%","","","","","","","addition",1,"0.020938023450586263%","institutions",2,"0.09675858732462506%","underlying",2,"0.0397691734026174%","protocol",1,"0.030921459492888066%","radiopharmaceutical",1,"0.053763440860215055%","knowledge",1,"0.020627062706270627%","administration",2,"0.028842188331164222%","resolve",1,"0.024213075060532687%","consent",1,"0.029904306220095694%","machine-learning",3,"0.008169934640522876%","determine",3,"0.038056116737749744%","pathology",1,"0.05995203836930455%","second",1,"0.04151100041511%","composition",2,"0.10810810810810811%","","","","","","","iadl",1,"0.03599712023038157%"
"","","","","","","continuous",1,"0.06684491978609626%","","","","blind",1,"0.12987012987012986%","","","","","","","initial",1,"0.020938023450586263%","effectiveness",2,"0.09675858732462506%","goal",2,"0.0397691734026174%","acquire",1,"0.030921459492888066%","plaques",1,"0.053763440860215055%","alzheimer'",1,"0.020627062706270627%","placebo-controlled",2,"0.04513653802753329%","demonstrate",1,"0.042265426880811495%","participant",1,"0.029904306220095694%","robust",3,"0.008169934640522876%","impairment",3,"0.06903009271430324%","well",1,"0.05995203836930455%","perform",1,"0.04151100041511%","syndrome",2,"0.10810810810810811%","","","","","","","questionnaire",1,"0.03599712023038157%"
"","","","","","","sessions",1,"0.06684491978609626%","","","","controlled",1,"0.12987012987012986%","","","","","","","placebo-controlled",1,"0.020938023450586263%","manage",2,"0.09675858732462506%","tool",2,"0.0397691734026174%","obtain",1,"0.030921459492888066%","volunteers",1,"0.053763440860215055%","thereby",1,"0.020627062706270627%","further",2,"0.028842188331164222%","it",1,"0.042265426880811495%","21",1,"0.029904306220095694%","fractional",3,"0.008169934640522876%","elderly",3,"0.112183979929985%","people",1,"0.05995203836930455%","implicit",1,"0.04151100041511%","further",2,"0.06288017938503376%","","","","","","","specifically",1,"0.03599712023038157%"
"","","","","","","required",1,"0.06684491978609626%","","","","receiving",1,"0.12987012987012986%","","","","","","","opportunity",1,"0.020938023450586263%","older",2,"0.09675858732462506%","ß-amyloid",2,"0.0397691734026174%","test",1,"0.030921459492888066%","kinetic",1,"0.053763440860215055%","field",1,"0.020627062706270627%","subsequently",2,"0.04513653802753329%","possible",1,"0.042265426880811495%","course",1,"0.029904306220095694%","high",3,"0.008169934640522876%","undergo",3,"0.038056116737749744%","risk",1,"0.05995203836930455%","tasks",1,"0.04151100041511%","genera",2,"0.10810810810810811%","","","","","","","side",1,"0.03599712023038157%"
"","","","","","","lie",1,"0.06684491978609626%","","","","least",1,"0.12987012987012986%","","","","","","","additional",1,"0.020938023450586263%","people",2,"0.09675858732462506%","participants",2,"0.0397691734026174%","retest",1,"0.030921459492888066%","optimize",1,"0.053763440860215055%","wide",1,"0.020627062706270627%","years",2,"0.03625190338705619%","discontinue",1,"0.042265426880811495%","four",1,"0.029904306220095694%","particularly",3,"0.008169934640522876%","screen",3,"0.040044887167189326%","onset",1,"0.05995203836930455%","trigram",1,"0.04151100041511%","identified",2,"0.10810810810810811%","","","","","","","effects",1,"0.03599712023038157%"
"","","","","","","still",1,"0.06684491978609626%","","","","randomized",1,"0.12987012987012986%","","","","","","","12",1,"0.020938023450586263%","multiple",2,"0.3418803418803419%","age-",2,"0.0397691734026174%","reproducibility",1,"0.030921459492888066%","image",1,"0.053763440860215055%","projects",1,"0.020627062706270627%","furthermore",2,"0.05270690674734109%","related",1,"0.042265426880811495%","electroencephalograph",1,"0.029904306220095694%","vulnerable",3,"0.008169934640522876%","during",3,"0.05422990279105387%","symptoms",1,"0.05995203836930455%","completion",1,"0.04151100041511%","abundant",2,"0.10810810810810811%","","","","","","","used",1,"0.03599712023038157%"
